GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2005:Q1,2005:Q2,2005:Q3,2005:Q4,2006:Q1,2006:Q2,2006:Q3,2006:Q4,2007:Q1,2007:Q2,2007:Q3,2007:Q4,2008:Q1,2008:Q2,2008:Q3,2008:Q4,2009:Q1,2009:Q2,2009:Q3,2009:Q4,2010:Q1,2010:Q2,2010:Q3,2010:Q4,2011:Q1,2011:Q2,2011:Q3,2011:Q4,2012:Q1,2012:Q2,2012:Q3,2012:Q4,2013:Q1,2013:Q2,2013:Q3,2013:Q4,2014:Q1,2014:Q2,2014:Q3,2014:Q4,2015:Q1,2015:Q2,2015:Q3,2015:Q4,2016:Q1,2016:Q2,2016:Q3,2016:Q4,2017:Q1,2017:Q2,2017:Q3,2017:Q4,2018:Q1,2018:Q2,2018:Q3,2018:Q4,2019:Q1,2019:Q2,2019:Q3,2019:Q4,2020:Q1,2020:Q2,2020:Q3,2020:Q4,2021:Q1,2021:Q2,2021:Q3,2021:Q4,2022:Q1
"""26000""",Michigan,3,SQGDP1,1,...,Real GDP (millions of chained 2012 dollars),Millions of chained 2012 dollars,457543.9,458905.7,455627.9,456473.4,451470.7,452234.2,449695.0,446014.1,449892.4,449090.6,448578.8,440210.8,432787.5,428695.0,417634.4,404778.9,379136.5,381300.5,382593.6,389529.7,389897.7,403080.1,412366.4,411523.2,412078.0,410979.4,412332.9,423947.1,422047.5,422794.3,423642.4,422280.5,427903.0,427098.9,429535.0,430413.5,427505.7,434565.9,437823.0,437357.9,440203.6,443599.2,445313.7,446208.4,447036.4,453264.3,453219.5,455780.7,454896.0,457584.5,457403.0,461176.0,467378.7,470775.7,468543.3,464624.1,464811.6,467702.4,468594.8,468092.1,462839.6,406074.7,455563.2,458252.8,461249.3,475273.8,475043.1,481766.1,481860.6
"""26000""",Michigan,3,SQGDP1,2,...,Chain-type quantity indexes for real GDP,Quantity index,108.245,108.568,107.792,107.992,106.809,106.989,106.389,105.518,106.435,106.246,106.124,104.145,102.389,101.420,98.804,95.762,89.696,90.208,90.514,92.155,92.242,95.360,97.557,97.358,97.489,97.229,97.549,100.297,99.848,100.024,100.225,99.903,101.233,101.043,101.619,101.827,101.139,102.809,103.580,103.470,104.143,104.946,105.352,105.564,105.760,107.233,107.222,107.828,107.619,108.255,108.212,109.105,110.572,111.376,110.848,109.920,109.965,110.649,110.860,110.741,109.498,96.069,107.777,108.413,109.122,112.440,112.385,113.976,113.998
"""26000""",Michigan,3,SQGDP1,3,...,Current-dollar GDP (millions of current dollars),Millions of current dollars,398881.4,401052.9,399824.6,401316.5,399424.0,402587.0,402949.3,402515.6,410282.9,411448.6,412388.3,404341.7,396779.3,393562.5,387787.4,383554.5,363413.5,366646.4,368782.8,376092.4,375725.8,388936.3,398038.6,397471.2,399005.9,399612.8,403872.9,415727.2,417615.0,421818.4,425245.1,426086.3,433696.7,434350.6,438684.9,442365.5,440378.2,450078.2,456766.6,459869.8,467004.1,473765.1,478523.9,480640.2,481994.7,491267.7,491577.3,496216.3,496662.8,500433.5,501962.8,507947.4,515983.3,523615.2,522500.9,521111.1,524398.4,531034.3,534448.1,535857.6,532286.2,467167.0,528248.7,532777.8,541144.8,566009.0,574149.8,592349.1,603910.8
"""27000""",Minnesota,4,SQGDP1,1,...,Real GDP (millions of chained 2012 dollars),Millions of chained 2012 dollars,281852.6,283117.0,288035.3,285542.9,285415.2,287334.2,282496.4,282282.0,282063.0,286921.1,286994.2,289218.5,289988.0,289875.2,292005.2,281814.2,276441.7,275939.2,276599.7,280995.8,280242.7,284438.3,288558.8,295320.7,290670.7,295739.8,293239.9,295482.2,297973.3,298056.9,299165.6,298117.4,301068.7,302988.7,308266.3,309622.0,309035.2,313840.3,317541.0,315948.9,318594.9,317362.4,318761.2,320934.4,320479.4,321655.3,326836.3,327150.2,329499.8,328378.8,326629.4,330276.3,334733.4,338599.4,340314.6,340450.7,337632.0,339536.9,341321.2,342031.5,336437.6,308909.5,328661.3,332534.1,337184.1,345268.1,346982.7,351253.0,349526.6
"""27000""",Minnesota,4,SQGDP1,2,...,Chain-type quantity indexes for real GDP,Quantity index,94.477,94.901,96.550,95.714,95.672,96.315,94.693,94.621,94.548,96.176,96.201,96.946,97.204,97.167,97.880,94.464,92.664,92.495,92.717,94.190,93.938,95.344,96.725,98.992,97.433,99.132,98.294,99.046,99.881,99.909,100.281,99.929,100.919,101.562,103.331,103.786,103.589,105.200,106.440,105.906,106.793,106.380,106.849,107.578,107.425,107.819,109.556,109.661,110.449,110.073,109.487,110.709,112.203,113.499,114.074,114.119,113.175,113.813,114.411,114.649,112.774,103.547,110.168,111.466,113.025,115.734,116.309,117.740,117.162
"""27000""",Minnesota,4,SQGDP1,3,...,Current-dollar GDP (millions of current dollars),Millions of current dollars,240976.4,243192.1,249169.3,248184.4,250030.7,253896.0,251752.4,253504.6,256326.2,262174.3,263589.6,266162.4,266789.8,266941.6,271208.8,264742.3,260608.5,260233.7,261130.8,266382.8,266131.0,271067.0,275935.1,283792.2,281345.0,288354.4,288202.2,290255.8,295192.1,297012.2,300114.5,300994.4,305602.7,307963.4,314183.0,316756.5,316868.9,323787.2,329157.7,329191.7,333289.1,333551.3,336426.5,338853.7,338349.6,341401.8,347370.6,349121.2,353319.1,353217.2,353093.7,359107.0,365700.8,373256.7,376122.5,378597.9,376909.5,381675.4,385454.8,388118.9,383708.7,351218.4,376935.2,383094.9,392456.9,408960.6,417194.3,429391.2,436382.0
"""28000""",Mississippi,5,SQGDP1,1,...,Real GDP (millions of chained 2012 dollars),Millions of chained 2012 dollars,95489.6,95713.4,96370.4,99709.2,97659.0,99204.4,99260.5,99899.4,99369.3,99175.0,100794.7,101508.0,101668.2,103094.0,102232.3,100116.0,98800.6,98276.4,97584.5,97341.1,97911.0,98787.8,99191.0,98514.4,97639.3,98056.1,98376.9,99990.8,101522.1,101321.9,100335.7,98614.1,100908.0,99261.0,101267.9,99887.9,99408.8,101090.9,100392.0,100242.8,99985.4,100502.7,100780.7,100660.9,101619.0,101140.2,100976.9,101285.0,102089.6,101505.1,101472.5,101501.1,101088.3,101724.4,100999.2,100714.3,100563.7,100889.1,101700.6,102947.2,102318.6,92537.9,101273.2,102540.1,103180.8,103827.8,103986.6,105043.8,104695.4
"""28000""",Mississippi,5,SQGDP1,2,...,Chain-type quantity indexes for real GDP,Quantity index,95.063,95.286,95.940,99.264,97.223,98.762,98.817,99.453,98.926,98.732,100.345,101.055,101.214,102.634,101.776,99.669,98.359,97.838,97.149,96.907,97.474,98.347,98.748,98.075,97.203,97.618,97.938,99.544,101.069,100.870,99.888,98.174,100.458,98.818,100.816,99.442,98.965,100.640,99.944,99.795,99.539,100.054,100.331,100.211,101.165,100.689,100.526,100.833,101.634,101.052,101.019,101.048,100.637,101.270,100.548,100.265,100.115,100.439,101.247,102.488,101.862,92.125,100.821,102.082,102.720,103.364,103.522,104.575,104.228
"""28000""",Mississippi,5,SQGDP1,3,...,Current-dollar GDP (millions of current dollars),Millions of current dollars,80481.2,81043.4,82347.8,85921.6,84831.5,86854.1,87806.4,88905.8,89507.4,90090.7,92098.3,93069.2,93482.3,95273.0,95361.4,93941.2,92592.5,91803.8,91218.0,91554.6,92520.0,93869.8,94738.6,94644.1,94477.7,95530.6,96650.7,98213.1,100438.2,101000.9,100738.3,99616.4,102399.5,100989.2,103490.2,102605.2,102552.2,104953.4,104719.4,104976.0,104902.0,105862.3,106554.3,106339.8,107040.6,107134.8,107077.9,107912.2,109552.6,109336.5,109998.7,110962.2,111265.5,112977.2,112498.0,112886.3,113080.2,113828.9,115160.1,116866.1,116407.2,104988.3,115949.8,118037.3,120444.8,123757.5,126263.9,129974.0,132606.5
"""29000""",Missouri,4,SQGDP1,1,...,Real GDP (millions of chained 2012 dollars),Millions of chained 2012 dollars,263559.7,265589.6,266296.0,267495.1,267349.1,269138.0,266414.0,265983.3,262968.8,267235.4,269020.9,271539.5,271435.9,276199.4,271150.9,274958.7,266397.5,265754.6,267289.8,267897.7,270177.0,270818.3,271277.7,270658.6,267150.4,268193.6,268086.8,270704.4,272673.0,272339.6,270765.7,270362.3,275137.9,274044.6,274517.5,274697.1,271224.3,275190.8,278362.0,279545.6,279367.1,279819.1,279702.3,277194.9,278546.2,278223.6,278576.5,281090.2,279477.0,281999.1,282518.1,284702.5,283756.5,286899.7,286513.9,286810.2,288815.9,289729.5,291733.9,293088.8,289267.7,266144.9,285546.8,289657.4,292949.7,294799.0,295983.8,299171.5,297727.8
"""29000""",Missouri,4,SQGDP1,2,...,Chain-type quantity indexes for real GDP,Quantity index,97.063,97.810,98.071,98.512,98.458,99.117,98.114,97.955,96.845,98.417,99.074,100.002,99.963,101.718,99.859,101.261,98.108,97.871,98.437,98.660,99.500,99.736,99.905,99.677,98.385,98.769,98.730,99.694,100.419,100.296,99.717,99.568,101.327,100.924,101.098,101.164,99.886,101.346,102.514,102.950,102.884,103.051,103.008,102.084,102.582,102.463,102.593,103.519,102.925,103.854,104.045,104.849,104.501,105.658,105.516,105.625,106.364,106.701,107.439,107.938,106.530,98.015,105.160,106.674,107.886,108.568,109.004,110.178,109.646
"""29000""",Missouri,4,SQGDP1,3,...,Current-dollar GDP (millions of current dollars),Millions of current dollars,224184.5,226887.9,229152.5,231660.1,233502.3,237227.5,236782.1,238032.0,238019.6,243486.3,246448.5,249370.8,249643.9,254521.0,252490.2,259528.0,252589.9,251844.0,253661.1,255175.7,257797.6,259623.2,260754.5,261089.2,258673.6,261128.2,262960.1,265506.4,269668.6,271405.2,271870.1,273196.7,279521.2,279152.4,280759.9,282850.6,279894.0,285741.8,290728.3,293665.6,295141.1,297247.7,298744.0,296584.5,298473.4,299823.3,300715.7,304645.6,304076.6,307545.3,309598.6,313667.8,313946.4,320098.7,320516.5,323013.9,326873.1,330222.9,334265.8,337729.7,335481.3,308248.5,333640.0,340098.8,347677.3,356070.4,362955.7,373104.6,379232.3
"""30000""",Montana,7,SQGDP1,1,...,Real GDP (millions of chained 2012 dollars),Millions of chained 2012 dollars,37305.0,37141.6,37281.1,37768.0,37951.3,38388.5,38843.5,39126.9,40046.9,40484.9,40459.5,40761.9,40844.6,40705.2,40492.1,39842.6,39748.7,39281.1,39671.6,39352.2,40465.3,40653.4,40874.7,41181.6,41585.6,41692.8,41665.4,42559.0,42465.2,42189.0,42366.2,42343.1,42852.0,42846.3,43022.7,43152.0,43256.3,43737.8,43990.3,44332.1,45453.2,45617.1,45656.7,44856.0,44460.9,43884.2,44228.5,45173.6,45498.5,46255.5,46031.0,45857.1,46868.7,46802.0,46309.8,46475.9,46575.4,46447.9,46876.2,47252.6,46632.8,43813.1,46797.4,47389.1,48651.5,49347.8,49288.3,49767.2,49284.8
"""30000""",Montana,7,SQGDP1,2,...,Chain-type quantity indexes for real GDP,Quantity index,88.106,87.720,88.050,89.200,89.633,90.665,91.740,92.409,94.582,95.617,95.557,96.271,96.466,96.137,95.634,94.100,93.878,92.774,93.696,92.942,95.570,96.015,96.537,97.262,98.216,98.469,98.405,100.515,100.294,99.641,100.060,100.005,101.207,101.194,101.610,101.916,102.162,103.299,103.896,104.703,107.351,107.738,107.831,105.940,105.007,103.645,104.458,106.690,107.458,109.246,108.715,108.305,110.694,110.536,109.374,109.766,110.001,109.700,110.712,111.601,110.137,103.477,110.525,111.923,114.904,116.549,116.408,117.539,116.400
"""30000""",Montana,7,SQGDP1,3,...,Current-dollar GDP (millions of current dollars),Millions of current dollars,30279.8,30394.2,30975.6,31853.5,32153.5,32815.6,33617.6,34077.7,35376.8,36158.7,36419.3,36978.2,37177.5,37560.6,37602.8,36558.7,36197.5,35795.5,36270.3,36487.7,37821.4,37997.7,38425.6,39099.5,40149.7,40783.2,41096.6,41950.8,42194.1,42018.6,42430.4,42720.3,43481.0,43523.5,43856.9,43890.2,44258.4,45152.7,45482.4,45815.3,46489.1,47030.9,46996.3,45899.9,45044.0,44906.7,45388.7,46624.2,47501.2,48524.7,48649.4,49082.5,50653.3,51102.0,50714.7,51145.1,51215.7,51293.0,51962.9,52685.7,51947.9,47991.8,52340.7,53755.0,56453.1,58755.3,60020.3,61982.6,63244.9
"""31000""",Nebraska,4,SQGDP1,1,...,Real GDP (millions of chained 2012 dollars),Millions of chained 2012 dollars,87583.0,88616.5,89764.4,91272.4,90564.2,93668.4,91423.0,91675.3,93596.2,93600.0,93420.0,95027.2,94502.9,95855.2,94416.6,90587.1,93353.7,92830.2,94031.2,95695.2,95415.0,97621.2,98262.4,98566.0,102166.3,102142.4,101617.6,104423.2,102270.5,103657.7,102398.1,102577.4,105109.8,104500.3,104822.1,104287.9,106608.4,108198.2,108136.7,108803.7,110248.8,111564.3,111970.3,111822.4,111123.9,111774.2,113042.3,114505.7,113155.7,114477.1,114459.3,115831.4,117281.0,116616.8,116234.8,117485.0,116680.8,117262.3,118642.8,120560.2,119356.1,110306.4,118916.2,122080.9,124849.5,123662.6,123660.1,123415.7,122669.5
"""31000""",Nebraska,4,SQGDP1,2,...,Chain-type quantity indexes for real GDP,Quantity index,85.259,86.265,87.382,88.850,88.161,91.183,88.997,89.243,91.113,91.116,90.941,92.506,91.995,93.312,91.911,88.183,90.876,90.367,91.536,93.156,92.883,95.031,95.655,95.950,99.455,99.432,98.921,101.652,99.557,100.907,99.681,99.855,102.321,101.727,102.041,101.520,103.779,105.327,105.267,105.917,107.323,108.604,108.999,108.855,108.175,108.808,110.043,111.467,110.153,111.439,111.422,112.758,114.169,113.522,113.150,114.367,113.585,114.151,115.494,117.361,116.189,107.379,115.761,118.841,121.536,120.381,120.379,120.141,119.414
"""31000""",Nebraska,4,SQGDP1,3,...,Current-dollar GDP (millions of current dollars),Millions of current dollars,72723.1,73808.5,75071.6,76654.6,76680.7,79887.1,78881.8,79805.7,82623.3,83221.8,83765.4,85728.8,85380.7,86877.2,86415.2,83838.7,86249.8,85594.7,86649.6,88987.6,88861.0,91365.9,92485.1,93534.1,98557.9,99235.2,99802.4,102088.9,100934.2,103118.4,102802.0,104049.2,107677.2,106984.1,107480.3,106901.3,109549.4,112380.8,112303.5,113550.0,114881.8,116613.3,117454.4,117108.9,116116.9,117394.1,118686.9,120385.8,119877.4,121615.1,122076.1,124216.4,126300.7,126546.7,126256.9,128586.6,128247.7,129735.1,132207.4,135219.5,134755.6,123846.0,134929.0,140225.5,145825.1,149354.5,152222.4,154148.8,157892.5
"""32000""",Nevada,8,SQGDP1,1,...,Real GDP (millions of chained 2012 dollars),Millions of chained 2012 dollars,134532.2,138422.9,137939.9,139140.2,141661.2,143630.9,142844.5,143731.6,143240.3,143140.2,143931.9,146115.9,142860.7,141017.4,140158.6,135780.3,131114.6,128196.5,126762.4,126891.5,127340.9,129455.6,131024.2,131492.8,129875.6,131865.7,130521.4,130528.7,130239.5,129619.7,129255.3,128137.1,129895.5,128798.7,129452.1,130737.3,130015.2,130135.1,130961.5,132477.6,134062.0,136171.9,137033.7,138121.9,138070.8,138500.2,141800.9,141952.9,144039.6,145257.3,147147.9,146354.8,149483.8,150126.0,150636.9,152599.8,155161.1,155936.7,157694.6,158523.0,157787.4,129735.7,145798.3,147554.9,149987.0,155644.8,156698.6,159708.0,159487.4
"""32000""",Nevada,8,SQGDP1,2,...,Chain-type quantity indexes for real GDP,Quantity index,104.036,107.045,106.671,107.600,109.549,111.072,110.464,111.150,110.770,110.693,111.305,112.994,110.477,109.051,108.387,105.001,101.393,99.137,98.028,98.128,98.475,100.110,101.323,101.686,100.435,101.974,100.935,100.940,100.717,100.237,99.955,99.091,100.451,99.602,100.108,101.102,100.543,100.636,101.275,102.447,103.673,105.304,105.971,106.812,106.773,107.105,109.657,109.775,111.388,112.330,113.792,113.179,115.599,116.095,116.490,118.008,119.989,120.589,121.948,122.589,122.020,100.327,112.748,114.107,115.988,120.363,121.178,123.505,123.335
"""32000""",Nevada,8,SQGDP1,3,...,Current-dollar GDP (millions of current dollars),Millions of current dollars,111843.1,116165.0,117129.1,119527.5,122857.9,125828.5,126311.5,128395.2,129441.4,130305.9,132038.2,134697.9,131830.1,130992.2,131333.4,128282.4,124395.0,121789.5,120742.2,121581.7,122270.6,124136.6,125714.4,126556.1,125653.6,128566.1,127980.3,128511.5,129349.7,129373.2,129542.7,128986.1,131300.0,130850.3,132274.5,133920.9,133562.6,134745.3,136605.6,139121.1,141468.9,144791.1,146326.6,147877.2,148050.1,149981.8,154216.5,155113.1,158064.8,159817.9,162539.4,162717.7,167298.6,169371.1,170771.3,173970.4,177950.9,180388.7,183237.8,185395.9,184994.5,151093.6,172158.2,175528.9,180973.1,190799.1,195777.3,204305.6,208453.6
"""33000""",New Hampshire,1,SQGDP1,1,...,Real GDP (millions of chained 2012 dollars),Millions of chained 2012 dollars,64678.5,65058.8,65251.9,65148.2,65820.3,65796.2,66388.8,68507.5,66183.4,67681.2,66653.9,66896.0,66947.5,66525.1,65851.6,64092.3,64151.4,64111.6,65846.9,65983.9,65817.6,67533.6,67586.5,67565.3,66603.4,67646.0,67362.6,68624.6,67891.7,68192.7,68676.6,69231.4,69131.8,68813.7,69085.7,69289.9,68741.5,70257.8,70198.3,71657.2,70546.3,71998.9,72008.4,73616.1,72992.2,73600.7,74073.1,73622.7,73586.2,73528.1,74791.1,74523.9,75444.9,75642.5,75754.5,75296.3,77068.0,77094.1,77155.7,77188.2,77475.9,69908.7,76338.0,78449.8,78919.7,82931.7,82154.0,83721.8,83979.7
"""33000""",New Hampshire,1,SQGDP1,2,...,Chain-type quantity indexes for real GDP,Quantity index,94.424,94.979,95.261,95.109,96.091,96.056,96.921,100.014,96.621,98.807,97.308,97.661,97.736,97.120,96.136,93.568,93.654,93.596,96.130,96.330,96.087,98.592,98.669,98.638,97.234,98.756,98.342,100.185,99.115,99.554,100.261,101.071,100.925,100.461,100.858,101.156,100.355,102.569,102.482,104.612,102.990,105.111,105.125,107.472,106.561,107.449,108.139,107.481,107.428,107.343,109.187,108.797,110.142,110.430,110.594,109.925,112.511,112.549,112.639,112.687,113.107,102.059,111.445,114.528,115.214,121.072,119.936,122.225,122.601
"""33000""",New Hampshire,1,SQGDP1,3,...,Current-dollar GDP (millions of current dollars),Millions of current dollars,56222.1,56782.3,57276.7,57529.5,58644.2,59049.2,60034.2,62340.5,60797.1,62467.8,61786.7,62076.9,62118.7,61836.0,61760.0,61086.2,61561.6,61610.9,63358.7,63560.2,63357.3,65195.3,65346.0,65475.7,64732.3,66068.2,66262.9,67549.2,67319.4,68064.4,68839.8,69768.7,70006.4,69985.7,70624.8,71287.9,70883.2,72798.2,73170.1,75129.4,74430.9,76299.6,76663.1,78518.3,78025.9,79076.7,79724.4,79533.5,79674.5,79826.7,81529.1,81633.1,82981.9,83891.7,84272.4,84230.1,86641.3,87289.3,87825.2,88274.7,89250.6,80750.5,88889.9,91593.2,92752.6,98745.6,99030.3,102438.8,104435.6
"""34000""",New Jersey,2,SQGDP1,1,...,Real GDP (millions of chained 2012 dollars),Millions of chained 2012 dollars,502553.8,506024.0,511267.4,511733.6,513554.5,519363.7,515626.8,518180.5,512404.9,519973.0,521115.2,530100.3,539518.0,540760.8,536584.9,521141.9,508252.8,503039.0,506216.7,509894.5,513801.9,513224.9,515724.7,512920.3,503916.8,506948.3,506070.4,513480.5,518159.0,516381.9,520562.4,513680.1,526767.2,522309.0,522143.4,523683.7,519694.3,522217.4,523532.0,523222.2,527694.4,530518.1,531457.6,530144.9,535255.2,533957.9,535544.4,535463.6,533051.0,536923.9,538885.4,539320.0,545151.0,548582.3,551077.3,555447.4,556095.8,561003.0,565016.2,565256.2,561934.1,496793.2,539946.6,544505.5,554377.6,557419.2,562577.5,572753.5,569538.7
"""34000""",New Jersey,2,SQGDP1,2,...,Chain-type quantity indexes for real GDP,Quantity index,97.169,97.840,98.854,98.944,99.296,100.419,99.697,100.190,99.074,100.537,100.758,102.495,104.316,104.556,103.749,100.763,98.271,97.263,97.877,98.588,99.344,99.232,99.716,99.173,97.432,98.019,97.849,99.282,100.186,99.843,100.651,99.320,101.851,100.989,100.957,101.254,100.483,100.971,101.225,101.165,102.030,102.576,102.758,102.504,103.492,103.241,103.548,103.532,103.066,103.814,104.194,104.278,105.405,106.069,106.551,107.396,107.521,108.470,109.246,109.292,108.650,96.055,104.399,105.280,107.189,107.777,108.775,110.742,110.120
"""34000""",New Jersey,2,SQGDP1,3,...,Current-dollar GDP (millions of current dollars),Millions of current dollars,427365.4,432273.2,440082.2,443226.0,448963.6,458588.6,458935.4,463885.0,463743.3,473327.8,476823.9,485576.5,495442.6,497256.9,499515.2,492694.0,483644.7,478404.2,482011.4,485775.1,489825.5,491519.3,495253.1,494451.7,487799.7,494139.4,497243.6,504680.6,513255.1,514889.1,522276.0,518363.1,533914.9,531037.8,533123.6,538634.9,535654.2,540941.0,545950.7,548825.3,557467.4,562865.5,566496.2,566106.2,572780.6,573824.9,576475.7,578922.7,578231.6,584217.0,589622.3,593427.6,602328.1,611367.3,615778.7,624560.6,628060.0,637698.3,644714.2,647274.3,646387.5,571005.6,624872.7,632051.2,649336.4,661895.3,677006.3,700119.5,709180.5
"""35000""",New Mexico,6,SQGDP1,1,...,Real GDP (millions of chained 2012 dollars),Millions of chained 2012 dollars,84403.3,84572.2,83546.3,83615.9,85828.6,85960.5,86041.9,86402.7,86206.9,86846.0,87363.4,86538.6,85719.9,86022.8,86674.3,89443.8,89021.6,87713.0,87820.6,87724.6,86859.0,86955.2,87348.8,89277.9,86222.1,87445.4,87719.9,88984.3,88267.5,89160.0,87783.9,86489.5,86851.0,86596.7,86573.6,87405.1,87062.8,88264.3,89562.8,91074.8,90364.3,89656.1,89558.8,89226.0,89614.2,89265.5,88787.5,88938.2,88572.6,88847.0,89306.3,89402.2,90104.2,90933.1,91153.2,91807.2,92593.1,93973.2,96030.4,96892.3,96816.7,88037.0,92640.4,93292.0,94088.2,94742.1,94730.1,96488.4,95344.7
"""35000""",New Mexico,6,SQGDP1,2,...,Chain-type quantity indexes for real GDP,Quantity index,95.994,96.186,95.020,95.099,97.615,97.766,97.858,98.268,98.046,98.773,99.361,98.423,97.492,97.836,98.577,101.727,101.247,99.759,99.881,99.772,98.787,98.897,99.344,101.538,98.063,99.454,99.766,101.205,100.389,101.404,99.839,98.367,98.778,98.489,98.463,99.408,99.019,100.386,101.863,103.582,102.774,101.969,101.858,101.479,101.921,101.524,100.981,101.152,100.736,101.048,101.571,101.680,102.478,103.421,103.671,104.415,105.309,106.879,109.218,110.199,110.113,100.127,105.363,106.104,107.009,107.753,107.739,109.739,108.438
"""35000""",New Mexico,6,SQGDP1,3,...,Current-dollar GDP (millions of current dollars),Millions of current dollars,72669.1,73483.7,74032.8,75460.1,76907.9,77379.4,77904.4,78249.9,78825.9,80460.3,81718.6,82194.4,82555.9,85291.9,85960.0,84945.7,82844.5,81612.0,82124.2,83265.4,83570.2,83603.9,84365.0,86907.1,84984.4,87150.1,87541.0,88575.8,88174.0,88777.5,87716.9,87032.5,88057.8,88332.6,88953.4,89683.6,90141.0,91901.0,93093.2,93607.6,90625.8,90857.7,90265.3,89348.5,88690.9,89778.0,89837.6,90771.2,91264.8,91712.8,92501.7,93765.1,95370.3,97086.3,97851.1,98769.0,99290.9,101026.8,103094.3,104474.1,103268.9,91388.1,98586.2,100645.3,104314.7,107114.6,109602.6,114680.0,116734.5
"""36000""",New York,2,SQGDP1,1,...,Real GDP (millions of chained 2012 dollars),Millions of chained 2012 dollars,1152076.7,1162884.7,1173856.0,1186746.8,1204862.9,1196722.4,1190282.6,1205239.7,1242197.9,1203375.7,1198486.5,1190198.5,1204105.5,1192565.4,1195925.9,1167726.6,1182189.0,1232685.3,1246469.8,1261345.1,1276676.0,1295317.0,1275895.6,1261978.5,1288607.0,1274458.6,1270084.6,1284958.2,1304965.1,1323662.2,1335349.2,1348957.5,1315692.4,1324703.1,1331775.0,1345334.7,1337404.1,1346698.6,1360167.7,1369371.2,1366210.5,1380773.9,1382066.0,1365521.5,1403156.6,1408836.5,1398333.0,1402596.0,1418892.8,1408364.1,1413690.6,1437386.8,1447027.8,1462708.3,1466969.2,1455277.7,1480721.8,1499956.5,1496841.7,1501425.8,1478701.6,1336585.6,1427034.8,1438242.1,1463162.2,1489937.6,1498318.3,1515818.9,1510975.9
"""36000""",New York,2,SQGDP1,2,...,Chain-type quantity indexes for real GDP,Quantity index,86.738,87.551,88.377,89.348,90.712,90.099,89.614,90.740,93.523,90.600,90.232,89.608,90.655,89.786,90.039,87.916,89.005,92.806,93.844,94.964,96.118,97.522,96.060,95.012,97.017,95.951,95.622,96.742,98.248,99.656,100.536,101.560,99.056,99.734,100.267,101.288,100.690,101.390,102.404,103.097,102.859,103.956,104.053,102.807,105.641,106.068,105.278,105.599,106.826,106.033,106.434,108.218,108.944,110.124,110.445,109.565,111.481,112.929,112.694,113.039,111.328,100.629,107.439,108.282,110.159,112.174,112.805,114.123,113.758
"""36000""",New York,2,SQGDP1,3,...,Current-dollar GDP (millions of current dollars),Millions of current dollars,992854.3,1007577.9,1023170.7,1040547.3,1065797.0,1069826.2,1071071.5,1093923.6,1139735.6,1111408.9,1114888.4,1111493.1,1125434.2,1113503.8,1122835.5,1104590.7,1115297.2,1159539.7,1172972.6,1192515.7,1212281.1,1239431.8,1225133.3,1217272.5,1245779.2,1239973.0,1244390.3,1260280.6,1292014.6,1319126.3,1339392.5,1362400.6,1337603.4,1354773.5,1371706.0,1398033.1,1398650.6,1418894.7,1443978.6,1462169.5,1469160.0,1492987.1,1501956.7,1486406.9,1535235.7,1554001.6,1551177.3,1565001.8,1588241.9,1585569.8,1601633.1,1640168.7,1663723.9,1698127.9,1710831.8,1707147.9,1743071.6,1780397.3,1787251.2,1800287.0,1789195.3,1618038.2,1736425.7,1755377.0,1791204.1,1842362.6,1867929.4,1914207.5,1931538.8
"""37000""",North Carolina,5,SQGDP1,1,...,Real GDP (millions of chained 2012 dollars),Millions of chained 2012 dollars,405614.5,406017.2,410065.7,414318.2,431596.0,434108.1,433750.2,437382.5,440263.7,437636.7,436759.7,441180.3,451921.7,455308.2,452823.6,442098.4,423268.9,428470.1,434806.2,441275.9,433891.4,436132.7,437480.3,443841.6,441838.1,447062.0,441491.5,442763.2,448736.3,443792.8,445554.4,442297.8,447524.2,448971.4,454909.9,456819.3,459640.0,460118.2,464182.8,465071.3,472330.5,475687.2,476293.5,476075.1,480088.1,479327.9,482965.0,489494.6,493349.7,495174.0,496702.2,501680.0,500799.4,505800.0,503662.7,505936.0,509780.8,513926.1,516251.9,518540.8,512890.8,467952.3,505611.0,511616.0,523298.7,530933.7,534103.6,544023.2,542101.9
"""37000""",North Carolina,5,SQGDP1,2,...,Chain-type quantity indexes for real GDP,Quantity index,91.130,91.220,92.130,93.085,96.967,97.531,97.451,98.267,98.914,98.324,98.127,99.120,101.534,102.295,101.736,99.327,95.096,96.265,97.688,99.142,97.483,97.986,98.289,99.718,99.268,100.442,99.190,99.476,100.818,99.707,100.103,99.371,100.546,100.871,102.205,102.634,103.268,103.375,104.288,104.488,106.119,106.873,107.009,106.960,107.862,107.691,108.508,109.975,110.841,111.251,111.595,112.713,112.515,113.639,113.158,113.669,114.533,115.464,115.987,116.501,115.232,105.135,113.596,114.945,117.570,119.285,119.998,122.226,121.795
