                               Labor Force Data by County, 2019 Annual Averages

                 State  County                                                                                              
                 FIPS   FIPS                                                                  Labor                     Unemployed    
   LAUS Code     Code   Code   County Name/State Abbreviation                    Year         Force     Employed      Level     Rate
CN3502300000000   35     023   Hidalgo County, NM                                2019         2,107        2,016         91      4.3
CN3502500000000   35     025   Lea County, NM                                    2019        31,555       30,278      1,277      4.0
CN3502700000000   35     027   Lincoln County, NM                                2019         9,093        8,669        424      4.7
CN3502800000000   35     028   Los Alamos County, NM                             2019         9,657        9,345        312      3.2
CN3502900000000   35     029   Luna County, NM                                   2019        10,474        9,182      1,292     12.3
CN3503100000000   35     031   McKinley County, NM                               2019        24,444       22,710      1,734      7.1
CN3503300000000   35     033   Mora County, NM                                   2019         2,240        2,103        137      6.1
CN3503500000000   35     035   Otero County, NM                                  2019        25,142       23,878      1,264      5.0
CN3503700000000   35     037   Quay County, NM                                   2019         3,248        3,076        172      5.3
CN3503900000000   35     039   Rio Arriba County, NM                             2019        16,921       16,015        906      5.4
CN3504100000000   35     041   Roosevelt County, NM                              2019         7,936        7,577        359      4.5
CN3504300000000   35     043   Sandoval County, NM                               2019        67,742       64,430      3,312      4.9
CN3504500000000   35     045   San Juan County, NM                               2019        52,486       49,450      3,036      5.8
CN3504700000000   35     047   San Miguel County, NM                             2019        10,883       10,246        637      5.9
CN3504900000000   35     049   Santa Fe County, NM                               2019        74,486       71,439      3,047      4.1
CN3505100000000   35     051   Sierra County, NM                                 2019         3,957        3,689        268      6.8
CN3505300000000   35     053   Socorro County, NM                                2019         6,515        6,131        384      5.9
CN3505500000000   35     055   Taos County, NM                                   2019        15,355       14,420        935      6.1
CN3505700000000   35     057   Torrance County, NM                               2019         5,707        5,316        391      6.9
CN3505900000000   35     059   Union County, NM                                  2019         1,874        1,809         65      3.5
CN3506100000000   35     061   Valencia County, NM                               2019        31,059       29,386      1,673      5.4
CN3600100000000   36     001   Albany County, NY                                 2019       161,065      155,432      5,633      3.5
CN3600300000000   36     003   Allegany County, NY                               2019        19,698       18,658      1,040      5.3
CN3600500000000   36     005   Bronx County, NY                                  2019       629,583      596,668     32,915      5.2
CN3600700000000   36     007   Broome County, NY                                 2019        85,371       81,493      3,878      4.5
CN3600900000000   36     009   Cattaraugus County, NY                            2019        34,487       32,811      1,676      4.9
CN3601100000000   36     011   Cayuga County, NY                                 2019        36,697       35,190      1,507      4.1
CN3601300000000   36     013   Chautauqua County, NY                             2019        55,486       52,973      2,513      4.5
CN3601500000000   36     015   Chemung County, NY                                2019        35,984       34,542      1,442      4.0
CN3601700000000   36     017   Chenango County, NY                               2019        22,423       21,464        959      4.3
CN3601900000000   36     019   Clinton County, NY                                2019        37,029       35,474      1,555      4.2
CN3602100000000   36     021   Columbia County, NY                               2019        31,865       30,883        982      3.1
CN3602300000000   36     023   Cortland County, NY                               2019        23,442       22,343      1,099      4.7
CN3602500000000   36     025   Delaware County, NY                               2019        19,445       18,565        880      4.5
CN3602700000000   36     027   Dutchess County, NY                               2019       148,184      143,053      5,131      3.5
CN3602900000000   36     029   Erie County, NY                                   2019       452,537      434,058     18,479      4.1
CN3603100000000   36     031   Essex County, NY                                  2019        17,389       16,603        786      4.5
CN3603300000000   36     033   Franklin County, NY                               2019        19,954       19,006        948      4.8
CN3603500000000   36     035   Fulton County, NY                                 2019        23,063       21,947      1,116      4.8
CN3603700000000   36     037   Genesee County, NY                                2019        30,415       29,270      1,145      3.8
CN3603900000000   36     039   Greene County, NY                                 2019        20,699       19,809        890      4.3
CN3604100000000   36     041   Hamilton County, NY                               2019         2,266        2,136        130      5.7
CN3604300000000   36     043   Herkimer County, NY                               2019        28,556       27,209      1,347      4.7
CN3604500000000   36     045   Jefferson County, NY                              2019        44,902       42,496      2,406      5.4
CN3604700000000   36     047   Kings County, NY                                  2019     1,263,500    1,213,528     49,972      4.0
CN3604900000000   36     049   Lewis County, NY                                  2019        11,847       11,216        631      5.3
CN3605100000000   36     051   Livingston County, NY                             2019        31,397       30,117      1,280      4.1
CN3605300000000   36     053   Madison County, NY                                2019        33,637       32,187      1,450      4.3
CN3605500000000   36     055   Monroe County, NY                                 2019       370,549      355,735     14,814      4.0
CN3605700000000   36     057   Montgomery County, NY                             2019        22,776       21,663      1,113      4.9
CN3605900000000   36     059   Nassau County, NY                                 2019       727,084      703,155     23,929      3.3
CN3606100000000   36     061   New York County, NY                               2019       970,004      937,012     32,992      3.4
CN3606300000000   36     063   Niagara County, NY                                2019       100,833       96,034      4,799      4.8
CN3606500000000   36     065   Oneida County, NY                                 2019       103,906       99,643      4,263      4.1
CN3606700000000   36     067   Onondaga County, NY                               2019       225,329      216,807      8,522      3.8
CN3606900000000   36     069   Ontario County, NY                                2019        56,803       54,688      2,115      3.7
CN3607100000000   36     071   Orange County, NY                                 2019       191,494      184,535      6,959      3.6
CN3607300000000   36     073   Orleans County, NY                                2019        17,924       17,110        814      4.5
CN3607500000000   36     075   Oswego County, NY                                 2019        53,874       51,056      2,818      5.2
CN3607700000000   36     077   Otsego County, NY                                 2019        28,559       27,394      1,165      4.1
CN3607900000000   36     079   Putnam County, NY                                 2019        52,312       50,452      1,860      3.6
CN3608100000000   36     081   Queens County, NY                                 2019     1,199,264    1,158,834     40,430      3.4
CN3608300000000   36     083   Rensselaer County, NY                             2019        83,012       80,006      3,006      3.6
CN3608500000000   36     085   Richmond County, NY                               2019       236,515      227,662      8,853      3.7
CN3608700000000   36     087   Rockland County, NY                               2019       159,539      154,087      5,452      3.4
CN3608900000000   36     089   St. Lawrence County, NY                           2019        44,082       41,723      2,359      5.4
CN3609100000000   36     091   Saratoga County, NY                               2019       122,162      118,200      3,962      3.2
CN3609300000000   36     093   Schenectady County, NY                            2019        78,157       75,277      2,880      3.7
CN3609500000000   36     095   Schoharie County, NY                              2019        14,999       14,329        670      4.5
CN3609700000000   36     097   Schuyler County, NY                               2019         8,254        7,887        367      4.4
CN3609900000000   36     099   Seneca County, NY                                 2019        16,324       15,722        602      3.7
CN3610100000000   36     101   Steuben County, NY                                2019        43,490       41,579      1,911      4.4
CN3610300000000   36     103   Suffolk County, NY                                2019       797,446      769,100     28,346      3.6
CN3610500000000   36     105   Sullivan County, NY                               2019        37,452       36,028      1,424      3.8
CN3610700000000   36     107   Tioga County, NY                                  2019        23,191       22,267        924      4.0
CN3610900000000   36     109   Tompkins County, NY                               2019        50,428       48,664      1,764      3.5
CN3611100000000   36     111   Ulster County, NY                                 2019        89,833       86,588      3,245      3.6
CN3611300000000   36     113   Warren County, NY                                 2019        31,907       30,502      1,405      4.4
CN3611500000000   36     115   Washington County, NY                             2019        28,525       27,411      1,114      3.9
CN3611700000000   36     117   Wayne County, NY                                  2019        44,937       43,203      1,734      3.9
CN3611900000000   36     119   Westchester County, NY                            2019       497,594      479,626     17,968      3.6
CN3612100000000   36     121   Wyoming County, NY                                2019        18,522       17,742        780      4.2
CN3612300000000   36     123   Yates County, NY                                  2019        12,208       11,771        437      3.6
CN3700100000000   37     001   Alamance County, NC                               2019        81,719       78,642      3,077      3.8
CN3700300000000   37     003   Alexander County, NC                              2019        17,812       17,231        581      3.3
CN3700500000000   37     005   Alleghany County, NC                              2019         4,351        4,149        202      4.6
CN3700700000000   37     007   Anson County, NC                                  2019        10,626       10,192        434      4.1
CN3700900000000   37     009   Ashe County, NC                                   2019        12,759       12,297        462      3.6
CN3701100000000   37     011   Avery County, NC                                  2019         7,461        7,189        272      3.6
CN3701300000000   37     013   Beaufort County, NC                               2019        19,384       18,512        872      4.5
CN3701500000000   37     015   Bertie County, NC                                 2019         7,742        7,381        361      4.7
CN3701700000000   37     017   Bladen County, NC                                 2019        14,440       13,766        674      4.7
CN3701900000000   37     019   Brunswick County, NC                              2019        54,152       51,350      2,802      5.2
CN3702100000000   37     021   Buncombe County, NC                               2019       139,527      135,391      4,136      3.0
CN3702300000000   37     023   Burke County, NC                                  2019        40,428       38,941      1,487      3.7
CN3702500000000   37     025   Cabarrus County, NC                               2019       109,018      105,158      3,860      3.5
CN3702700000000   37     027   Caldwell County, NC                               2019        36,080       34,642      1,438      4.0
CN3702900000000   37     029   Camden County, NC                                 2019         4,666        4,491        175      3.8
CN3703100000000   37     031   Carteret County, NC                               2019        31,819       30,527      1,292      4.1
CN3703300000000   37     033   Caswell County, NC                                2019         9,776        9,345        431      4.4
CN3703500000000   37     035   Catawba County, NC                                2019        78,173       75,402      2,771      3.5
CN3703700000000   37     037   Chatham County, NC                                2019        35,904       34,710      1,194      3.3
CN3703900000000   37     039   Cherokee County, NC                               2019        11,122       10,633        489      4.4
CN3704100000000   37     041   Chowan County, NC                                 2019         5,500        5,250        250      4.5
CN3704300000000   37     043   Clay County, NC                                   2019         4,114        3,931        183      4.4
CN3704500000000   37     045   Cleveland County, NC                              2019        48,241       46,361      1,880      3.9
CN3704700000000   37     047   Columbus County, NC                               2019        22,583       21,485      1,098      4.9
CN3704900000000   37     049   Craven County, NC                                 2019        41,296       39,649      1,647      4.0
CN3705100000000   37     051   Cumberland County, NC                             2019       126,870      120,485      6,385      5.0
CN3705300000000   37     053   Currituck County, NC                              2019        14,205       13,707        498      3.5
CN3705500000000   37     055   Dare County, NC                                   2019        19,897       18,976        921      4.6
CN3705700000000   37     057   Davidson County, NC                               2019        80,389       77,477      2,912      3.6
CN3705900000000   37     059   Davie County, NC                                  2019        20,457       19,772        685      3.3
CN3706100000000   37     061   Duplin County, NC                                 2019        25,166       24,172        994      3.9
CN3706300000000   37     063   Durham County, NC                                 2019       171,887      166,108      5,779      3.4
CN3706500000000   37     065   Edgecombe County, NC                              2019        20,774       19,559      1,215      5.8
CN3706700000000   37     067   Forsyth County, NC                                2019       187,105      180,207      6,898      3.7
CN3706900000000   37     069   Franklin County, NC                               2019        31,266       30,015      1,251      4.0
CN3707100000000   37     071   Gaston County, NC                                 2019       109,230      105,028      4,202      3.8
CN3707300000000   37     073   Gates County, NC                                  2019         5,256        5,048        208      4.0
CN3707500000000   37     075   Graham County, NC                                 2019         3,206        3,036        170      5.3
CN3707700000000   37     077   Granville County, NC                              2019        29,958       28,964        994      3.3
CN3707900000000   37     079   Greene County, NC                                 2019         9,504        9,155        349      3.7
CN3708100000000   37     081   Guilford County, NC                               2019       260,702      250,142     10,560      4.1
CN3708300000000   37     083   Halifax County, NC                                2019        20,235       19,106      1,129      5.6
CN3708500000000   37     085   Harnett County, NC                                2019        52,927       50,521      2,406      4.5
CN3708700000000   37     087   Haywood County, NC                                2019        29,685       28,690        995      3.4
CN3708900000000   37     089   Henderson County, NC                              2019        54,613       52,832      1,781      3.3
CN3709100000000   37     091   Hertford County, NC                               2019         9,133        8,672        461      5.0
CN3709300000000   37     093   Hoke County, NC                                   2019        19,974       18,999        975      4.9
CN3709500000000   37     095   Hyde County, NC                                   2019         1,905        1,744        161      8.5
CN3709700000000   37     097   Iredell County, NC                                2019        89,008       85,823      3,185      3.6
CN3709900000000   37     099   Jackson County, NC                                2019        19,778       18,968        810      4.1
CN3710100000000   37     101   Johnston County, NC                               2019        99,162       95,569      3,593      3.6
CN3710300000000   37     103   Jones County, NC                                  2019         4,278        4,114        164      3.8
CN3710500000000   37     105   Lee County, NC                                    2019        25,938       24,796      1,142      4.4
CN3710700000000   37     107   Lenoir County, NC                                 2019        27,764       26,733      1,031      3.7
CN3710900000000   37     109   Lincoln County, NC                                2019        43,625       42,104      1,521      3.5
CN3711100000000   37     111   McDowell County, NC                               2019        20,717       19,939        778      3.8
CN3711300000000   37     113   Macon County, NC                                  2019        15,514       14,918        596      3.8
CN3711500000000   37     115   Madison County, NC                                2019        10,020        9,660        360      3.6
CN3711700000000   37     117   Martin County, NC                                 2019         8,982        8,541        441      4.9
CN3711900000000   37     119   Mecklenburg County, NC                            2019       616,052      593,752     22,300      3.6
CN3712100000000   37     121   Mitchell County, NC                               2019         6,013        5,743        270      4.5
CN3712300000000   37     123   Montgomery County, NC                             2019        11,479       11,031        448      3.9
CN3712500000000   37     125   Moore County, NC                                  2019        41,780       40,190      1,590      3.8
CN3712700000000   37     127   Nash County, NC                                   2019        42,802       40,772      2,030      4.7
CN3712900000000   37     129   New Hanover County, NC                            2019       121,836      117,493      4,343      3.6
CN3713100000000   37     131   Northampton County, NC                            2019         7,695        7,307        388      5.0
CN3713300000000   37     133   Onslow County, NC                                 2019        63,985       61,077      2,908      4.5
CN3713500000000   37     135   Orange County, NC                                 2019        79,350       76,734      2,616      3.3
CN3713700000000   37     137   Pamlico County, NC                                2019         5,344        5,146        198      3.7
CN3713900000000   37     139   Pasquotank County, NC                             2019        16,657       15,903        754      4.5
CN3714100000000   37     141   Pender County, NC                                 2019        28,528       27,410      1,118      3.9
CN3714300000000   37     143   Perquimans County, NC                             2019         4,934        4,693        241      4.9
CN3714500000000   37     145   Person County, NC                                 2019        18,237       17,482        755      4.1
CN3714700000000   37     147   Pitt County, NC                                   2019        88,857       85,148      3,709      4.2
CN3714900000000   37     149   Polk County, NC                                   2019         9,031        8,697        334      3.7
CN3715100000000   37     151   Randolph County, NC                               2019        65,518       63,074      2,444      3.7
CN3715300000000   37     153   Richmond County, NC                               2019        16,536       15,687        849      5.1
CN3715500000000   37     155   Robeson County, NC                                2019        49,865       47,249      2,616      5.2
CN3715700000000   37     157   Rockingham County, NC                             2019        39,735       38,011      1,724      4.3
CN3715900000000   37     159   Rowan County, NC                                  2019        65,031       62,431      2,600      4.0
CN3716100000000   37     161   Rutherford County, NC                             2019        25,059       23,855      1,204      4.8
CN3716300000000   37     163   Sampson County, NC                                2019        29,174       28,085      1,089      3.7
CN3716500000000   37     165   Scotland County, NC                               2019        11,409       10,671        738      6.5
CN3716700000000   37     167   Stanly County, NC                                 2019        30,102       29,004      1,098      3.6
CN3716900000000   37     169   Stokes County, NC                                 2019        21,500       20,740        760      3.5
CN3717100000000   37     171   Surry County, NC                                  2019        33,707       32,502      1,205      3.6
CN3717300000000   37     173   Swain County, NC                                  2019         6,980        6,708        272      3.9
CN3717500000000   37     175   Transylvania County, NC                           2019        14,573       14,042        531      3.6
CN3717700000000   37     177   Tyrrell County, NC                                2019         1,411        1,328         83      5.9
CN3717900000000   37     179   Union County, NC                                  2019       122,955      118,712      4,243      3.5
CN3718100000000   37     181   Vance County, NC                                  2019        17,237       16,259        978      5.7
CN3718300000000   37     183   Wake County, NC                                   2019       587,185      567,415     19,770      3.4
CN3718500000000   37     185   Warren County, NC                                 2019         6,519        6,154        365      5.6
CN3718700000000   37     187   Washington County, NC                             2019         4,432        4,181        251      5.7
CN3718900000000   37     189   Watauga County, NC                                2019        29,244       28,244      1,000      3.4
CN3719100000000   37     191   Wayne County, NC                                  2019        51,478       49,392      2,086      4.1
CN3719300000000   37     193   Wilkes County, NC                                 2019        29,115       27,964      1,151      4.0
CN3719500000000   37     195   Wilson County, NC                                 2019        34,705       32,741      1,964      5.7
CN3719700000000   37     197   Yadkin County, NC                                 2019        17,580       16,983        597      3.4
CN3719900000000   37     199   Yancey County, NC                                 2019         8,369        8,061        308      3.7
CN3800100000000   38     001   Adams County, ND                                  2019         1,061        1,041         20      1.9
CN3800300000000   38     003   Barnes County, ND                                 2019         5,265        5,122        143      2.7
CN3800500000000   38     005   Benson County, ND                                 2019         2,324        2,236         88      3.8
CN3800700000000   38     007   Billings County, ND                               2019           446          436         10      2.2
CN3800900000000   38     009   Bottineau County, ND                              2019         3,004        2,914         90      3.0
CN3801100000000   38     011   Bowman County, ND                                 2019         1,742        1,716         26      1.5
CN3801300000000   38     013   Burke County, ND                                  2019         1,082        1,060         22      2.0
CN3801500000000   38     015   Burleigh County, ND                               2019        50,590       49,491      1,099      2.2
CN3801700000000   38     017   Cass County, ND                                   2019       105,410      103,482      1,928      1.8
CN3801900000000   38     019   Cavalier County, ND                               2019         1,919        1,871         48      2.5
CN3802100000000   38     021   Dickey County, ND                                 2019         2,344        2,304         40      1.7
CN3802300000000   38     023   Divide County, ND                                 2019         1,480        1,461         19      1.3
CN3802500000000   38     025   Dunn County, ND                                   2019         3,277        3,229         48      1.5
CN3802700000000   38     027   Eddy County, ND                                   2019         1,236        1,188         48      3.9
CN3802900000000   38     029   Emmons County, ND                                 2019         1,456        1,402         54      3.7
CN3803100000000   38     031   Foster County, ND                                 2019         1,539        1,501         38      2.5
CN3803300000000   38     033   Golden Valley County, ND                          2019           853          839         14      1.6
CN3803500000000   38     035   Grand Forks County, ND                            2019        38,062       37,357        705      1.9
CN3803700000000   38     037   Grant County, ND                                  2019         1,199        1,175         24      2.0
CN3803900000000   38     039   Griggs County, ND                                 2019         1,042        1,019         23      2.2
CN3804100000000   38     041   Hettinger County, ND                              2019         1,403        1,379         24      1.7
CN3804300000000   38     043   Kidder County, ND                                 2019         1,286        1,240         46      3.6
CN3804500000000   38     045   LaMoure County, ND                                2019         2,091        2,052         39      1.9
CN3804700000000   38     047   Logan County, ND                                  2019           874          856         18      2.1
CN3804900000000   38     049   McHenry County, ND                                2019         3,112        3,013         99      3.2
CN3805100000000   38     051   McIntosh County, ND                               2019         1,122        1,091         31      2.8
CN3805300000000   38     053   McKenzie County, ND                               2019        10,619       10,466        153      1.4
CN3805500000000   38     055   McLean County, ND                                 2019         4,783        4,647        136      2.8
CN3805700000000   38     057   Mercer County, ND                                 2019         3,683        3,546        137      3.7
CN3805900000000   38     059   Morton County, ND                                 2019        16,719       16,273        446      2.7
CN3806100000000   38     061   Mountrail County, ND                              2019         7,532        7,438         94      1.2
CN3806300000000   38     063   Nelson County, ND                                 2019         1,409        1,369         40      2.8
CN3806500000000   38     065   Oliver County, ND                                 2019           885          855         30      3.4
CN3806700000000   38     067   Pembina County, ND                                2019         3,377        3,274        103      3.1
CN3806900000000   38     069   Pierce County, ND                                 2019         1,742        1,692         50      2.9
CN3807100000000   38     071   Ramsey County, ND                                 2019         5,734        5,583        151      2.6
CN3807300000000   38     073   Ransom County, ND                                 2019         2,864        2,819         45      1.6
CN3807500000000   38     075   Renville County, ND                               2019         1,228        1,201         27      2.2
CN3807700000000   38     077   Richland County, ND                               2019         8,774        8,589        185      2.1
CN3807900000000   38     079   Rolette County, ND                                2019         4,662        4,317        345      7.4
CN3808100000000   38     081   Sargent County, ND                                2019         2,725        2,681         44      1.6
CN3808300000000   38     083   Sheridan County, ND                               2019           683          656         27      4.0
CN3808500000000   38     085   Sioux County, ND                                  2019         1,224        1,182         42      3.4
CN3808700000000   38     087   Slope County, ND                                  2019           398          390          8      2.0
CN3808900000000   38     089   Stark County, ND                                  2019        19,056       18,709        347      1.8
CN3809100000000   38     091   Steele County, ND                                 2019           997          979         18      1.8
CN3809300000000   38     093   Stutsman County, ND                               2019        10,541       10,324        217      2.1
CN3809500000000   38     095   Towner County, ND                                 2019         1,160        1,131         29      2.5
CN3809700000000   38     097   Traill County, ND                                 2019         4,473        4,368        105      2.3
CN3809900000000   38     099   Walsh County, ND                                  2019         5,239        5,086        153      2.9
CN3810100000000   38     101   Ward County, ND                                   2019        32,372       31,649        723      2.2
CN3810300000000   38     103   Wells County, ND                                  2019         1,919        1,866         53      2.8
CN3810500000000   38     105   Williams County, ND                               2019        25,155       24,741        414      1.6
CN3900100000000   39     001   Adams County, OH                                  2019        10,884       10,136        748      6.9
CN3900300000000   39     003   Allen County, OH                                  2019        48,240       46,274      1,966      4.1
CN3900500000000   39     005   Ashland County, OH                                2019        27,014       25,884      1,130      4.2
CN3900700000000   39     007   Ashtabula County, OH                              2019        44,862       42,699      2,163      4.8
CN3900900000000   39     009   Athens County, OH                                 2019        28,095       26,605      1,490      5.3
CN3901100000000   39     011   Auglaize County, OH                               2019        25,146       24,384        762      3.0
CN3901300000000   39     013   Belmont County, OH                                2019        30,214       28,500      1,714      5.7
CN3901500000000   39     015   Brown County, OH                                  2019        19,677       18,688        989      5.0
CN3901700000000   39     017   Butler County, OH                                 2019       197,058      189,535      7,523      3.8
CN3901900000000   39     019   Carroll County, OH                                2019        13,018       12,367        651      5.0
CN3902100000000   39     021   Champaign County, OH                              2019        20,220       19,463        757      3.7
CN3902300000000   39     023   Clark County, OH                                  2019        63,821       61,044      2,777      4.4
CN3902500000000   39     025   Clermont County, OH                               2019       108,196      104,115      4,081      3.8
CN3902700000000   39     027   Clinton County, OH                                2019        17,837       16,990        847      4.7
CN3902900000000   39     029   Columbiana County, OH                             2019        47,793       45,468      2,325      4.9
CN3903100000000   39     031   Coshocton County, OH                              2019        14,494       13,637        857      5.9
CN3903300000000   39     033   Crawford County, OH                               2019        18,404       17,537        867      4.7
CN3903500000000   39     035   Cuyahoga County, OH                               2019       625,976      599,034     26,942      4.3
CN3903700000000   39     037   Darke County, OH                                  2019        25,997       25,035        962      3.7
CN3903900000000   39     039   Defiance County, OH                               2019        18,193       17,413        780      4.3
CN3904100000000   39     041   Delaware County, OH                               2019       113,034      109,437      3,597      3.2
CN3904300000000   39     043   Erie County, OH                                   2019        37,654       35,782      1,872      5.0
CN3904500000000   39     045   Fairfield County, OH                              2019        79,158       76,176      2,982      3.8
CN3904700000000   39     047   Fayette County, OH                                2019        13,989       13,441        548      3.9
CN3904900000000   39     049   Franklin County, OH                               2019       703,159      678,059     25,100      3.6
CN3905100000000   39     051   Fulton County, OH                                 2019        22,629       21,686        943      4.2
CN3905300000000   39     053   Gallia County, OH                                 2019        12,324       11,653        671      5.4
CN3905500000000   39     055   Geauga County, OH                                 2019        50,343       48,538      1,805      3.6
CN3905700000000   39     057   Greene County, OH                                 2019        84,256       81,069      3,187      3.8
CN3905900000000   39     059   Guernsey County, OH                               2019        18,763       17,731      1,032      5.5
CN3906100000000   39     061   Hamilton County, OH                               2019       419,902      403,800     16,102      3.8
CN3906300000000   39     063   Hancock County, OH                                2019        42,245       40,895      1,350      3.2
CN3906500000000   39     065   Hardin County, OH                                 2019        14,019       13,427        592      4.2
CN3906700000000   39     067   Harrison County, OH                               2019         6,879        6,515        364      5.3
CN3906900000000   39     069   Henry County, OH                                  2019        13,282       12,662        620      4.7
CN3907100000000   39     071   Highland County, OH                               2019        17,217       16,316        901      5.2
CN3907300000000   39     073   Hocking County, OH                                2019        13,073       12,463        610      4.7
CN3907500000000   39     075   Holmes County, OH                                 2019        21,005       20,368        637      3.0
CN3907700000000   39     077   Huron County, OH                                  2019        28,218       26,582      1,636      5.8
CN3907900000000   39     079   Jackson County, OH                                2019        12,858       12,056        802      6.2
CN3908100000000   39     081   Jefferson County, OH                              2019        28,050       26,401      1,649      5.9
CN3908300000000   39     083   Knox County, OH                                   2019        31,836       30,562      1,274      4.0
CN3908500000000   39     085   Lake County, OH                                   2019       129,768      124,827      4,941      3.8
CN3908700000000   39     087   Lawrence County, OH                               2019        24,045       22,794      1,251      5.2
CN3908900000000   39     089   Licking County, OH                                2019        91,371       87,930      3,441      3.8
CN3909100000000   39     091   Logan County, OH                                  2019        23,033       22,186        847      3.7
CN3909300000000   39     093   Lorain County, OH                                 2019       158,344      151,370      6,974      4.4
CN3909500000000   39     095   Lucas County, OH                                  2019       211,863      201,934      9,929      4.7
CN3909700000000   39     097   Madison County, OH                                2019        21,022       20,290        732      3.5
CN3909900000000   39     099   Mahoning County, OH                               2019       104,107       98,092      6,015      5.8
CN3910100000000   39     101   Marion County, OH                                 2019        28,748       27,577      1,171      4.1
CN3910300000000   39     103   Medina County, OH                                 2019       100,692       97,148      3,544      3.5
CN3910500000000   39     105   Meigs County, OH                                  2019         9,197        8,559        638      6.9
CN3910700000000   39     107   Mercer County, OH                                 2019        23,625       23,004        621      2.6
CN3910900000000   39     109   Miami County, OH                                  2019        54,860       52,819      2,041      3.7
CN3911100000000   39     111   Monroe County, OH                                 2019         5,391        4,942        449      8.3
CN3911300000000   39     113   Montgomery County, OH                             2019       253,887      243,116     10,771      4.2
CN3911500000000   39     115   Morgan County, OH                                 2019         6,784        6,342        442      6.5
CN3911700000000   39     117   Morrow County, OH                                 2019        16,973       16,266        707      4.2
CN3911900000000   39     119   Muskingum County, OH                              2019        40,025       38,050      1,975      4.9
CN3912100000000   39     121   Noble County, OH                                  2019         4,759        4,427        332      7.0
CN3912300000000   39     123   Ottawa County, OH                                 2019        21,204       19,991      1,213      5.7
CN3912500000000   39     125   Paulding County, OH                               2019         8,701        8,365        336      3.9
CN3912700000000   39     127   Perry County, OH                                  2019        16,010       15,168        842      5.3
CN3912900000000   39     129   Pickaway County, OH                               2019        26,711       25,633      1,078      4.0
CN3913100000000   39     131   Pike County, OH                                   2019        10,889       10,210        679      6.2
CN3913300000000   39     133   Portage County, OH                                2019        88,013       84,259      3,754      4.3
CN3913500000000   39     135   Preble County, OH                                 2019        21,330       20,521        809      3.8
CN3913700000000   39     137   Putnam County, OH                                 2019        18,980       18,387        593      3.1
CN3913900000000   39     139   Richland County, OH                               2019        52,812       50,401      2,411      4.6
CN3914100000000   39     141   Ross County, OH                                   2019        35,583       34,074      1,509      4.2
CN3914300000000   39     143   Sandusky County, OH                               2019        30,830       29,492      1,338      4.3
CN3914500000000   39     145   Scioto County, OH                                 2019        29,173       27,332      1,841      6.3
CN3914700000000   39     147   Seneca County, OH                                 2019        27,656       26,502      1,154      4.2
CN3914900000000   39     149   Shelby County, OH                                 2019        24,375       23,505        870      3.6
CN3915100000000   39     151   Stark County, OH                                  2019       187,256      178,726      8,530      4.6
CN3915300000000   39     153   Summit County, OH                                 2019       274,825      262,992     11,833      4.3
CN3915500000000   39     155   Trumbull County, OH                               2019        87,687       82,276      5,411      6.2
CN3915700000000   39     157   Tuscarawas County, OH                             2019        45,275       43,306      1,969      4.3
CN3915900000000   39     159   Union County, OH                                  2019        29,642       28,680        962      3.2
CN3916100000000   39     161   Van Wert County, OH                               2019        15,140       14,643        497      3.3
CN3916300000000   39     163   Vinton County, OH                                 2019         5,615        5,297        318      5.7
CN3916500000000   39     165   Warren County, OH                                 2019       121,389      117,089      4,300      3.5
CN3916700000000   39     167   Washington County, OH                             2019        27,653       26,159      1,494      5.4
CN3916900000000   39     169   Wayne County, OH                                  2019        62,608       60,558      2,050      3.3
CN3917100000000   39     171   Williams County, OH                               2019        19,190       18,548        642      3.3
CN3917300000000   39     173   Wood County, OH                                   2019        72,039       69,384      2,655      3.7
CN3917500000000   39     175   Wyandot County, OH                                2019        13,143       12,730        413      3.1
CN4000100000000   40     001   Adair County, OK                                  2019         8,070        7,754        316      3.9
CN4000300000000   40     003   Alfalfa County, OK                                2019         2,787        2,733         54      1.9
CN4000500000000   40     005   Atoka County, OK                                  2019         4,896        4,694        202      4.1
CN4000700000000   40     007   Beaver County, OK                                 2019         2,860        2,805         55      1.9
CN4000900000000   40     009   Beckham County, OK                                2019        10,439       10,126        313      3.0
CN4001100000000   40     011   Blaine County, OK                                 2019         4,720        4,630         90      1.9
CN4001300000000   40     013   Bryan County, OK                                  2019        21,365       20,744        621      2.9
CN4001500000000   40     015   Caddo County, OK                                  2019        11,772       11,373        399      3.4
CN4001700000000   40     017   Canadian County, OK                               2019        75,634       73,593      2,041      2.7
CN4001900000000   40     019   Carter County, OK                                 2019        21,400       20,704        696      3.3
CN4002100000000   40     021   Cherokee County, OK                               2019        18,720       18,012        708      3.8
CN4002300000000   40     023   Choctaw County, OK                                2019         5,408        5,158        250      4.6
