                               Labor Force Data by County, 2018 Annual Averages

                 State  County                                                                                              
                 FIPS   FIPS                                                                  Labor                     Unemployed    
   LAUS Code     Code   Code   County Name/State Abbreviation                    Year         Force     Employed      Level     Rate
CN2613900000000   26     139   Ottawa County, MI                                 2018       161,039      156,454      4,585      2.8
CN2614100000000   26     141   Presque Isle County, MI                           2018         5,046        4,641        405      8.0
CN2614300000000   26     143   Roscommon County, MI                              2018         7,862        7,245        617      7.8
CN2614500000000   26     145   Saginaw County, MI                                2018        87,179       83,005      4,174      4.8
CN2614700000000   26     147   St. Clair County, MI                              2018        76,430       72,759      3,671      4.8
CN2614900000000   26     149   St. Joseph County, MI                             2018        28,343       27,278      1,065      3.8
CN2615100000000   26     151   Sanilac County, MI                                2018        19,248       18,247      1,001      5.2
CN2615300000000   26     153   Schoolcraft County, MI                            2018         3,371        3,128        243      7.2
CN2615500000000   26     155   Shiawassee County, MI                             2018        33,244       31,799      1,445      4.3
CN2615700000000   26     157   Tuscola County, MI                                2018        23,775       22,465      1,310      5.5
CN2615900000000   26     159   Van Buren County, MI                              2018        35,136       33,401      1,735      4.9
CN2616100000000   26     161   Washtenaw County, MI                              2018       196,277      190,241      6,036      3.1
CN2616300000000   26     163   Wayne County, MI                                  2018       808,388      766,155     42,233      5.2
CN2616500000000   26     165   Wexford County, MI                                2018        14,739       14,043        696      4.7
CN2700100000000   27     001   Aitkin County, MN                                 2018         7,230        6,797        433      6.0
CN2700300000000   27     003   Anoka County, MN                                  2018       197,594      191,702      5,892      3.0
CN2700500000000   27     005   Becker County, MN                                 2018        18,699       17,986        713      3.8
CN2700700000000   27     007   Beltrami County, MN                               2018        24,284       23,218      1,066      4.4
CN2700900000000   27     009   Benton County, MN                                 2018        21,945       21,127        818      3.7
CN2701100000000   27     011   Big Stone County, MN                              2018         2,514        2,412        102      4.1
CN2701300000000   27     013   Blue Earth County, MN                             2018        40,480       39,389      1,091      2.7
CN2701500000000   27     015   Brown County, MN                                  2018        14,546       14,023        523      3.6
CN2701700000000   27     017   Carlton County, MN                                2018        17,923       17,136        787      4.4
CN2701900000000   27     019   Carver County, MN                                 2018        58,539       56,995      1,544      2.6
CN2702100000000   27     021   Cass County, MN                                   2018        14,370       13,579        791      5.5
CN2702300000000   27     023   Chippewa County, MN                               2018         6,913        6,677        236      3.4
CN2702500000000   27     025   Chisago County, MN                                2018        29,938       28,863      1,075      3.6
CN2702700000000   27     027   Clay County, MN                                   2018        35,816       34,714      1,102      3.1
CN2702900000000   27     029   Clearwater County, MN                             2018         4,499        4,111        388      8.6
CN2703100000000   27     031   Cook County, MN                                   2018         3,059        2,947        112      3.7
CN2703300000000   27     033   Cottonwood County, MN                             2018         5,833        5,610        223      3.8
CN2703500000000   27     035   Crow Wing County, MN                              2018        32,332       30,967      1,365      4.2
CN2703700000000   27     037   Dakota County, MN                                 2018       241,422      234,826      6,596      2.7
CN2703900000000   27     039   Dodge County, MN                                  2018        11,825       11,444        381      3.2
CN2704100000000   27     041   Douglas County, MN                                2018        20,697       20,071        626      3.0
CN2704300000000   27     043   Faribault County, MN                              2018         7,024        6,764        260      3.7
CN2704500000000   27     045   Fillmore County, MN                               2018        11,534       11,150        384      3.3
CN2704700000000   27     047   Freeborn County, MN                               2018        16,100       15,549        551      3.4
CN2704900000000   27     049   Goodhue County, MN                                2018        26,900       26,107        793      2.9
CN2705100000000   27     051   Grant County, MN                                  2018         3,315        3,174        141      4.3
CN2705300000000   27     053   Hennepin County, MN                               2018       706,043      687,099     18,944      2.7
CN2705500000000   27     055   Houston County, MN                                2018        10,441       10,120        321      3.1
CN2705700000000   27     057   Hubbard County, MN                                2018         9,931        9,403        528      5.3
CN2705900000000   27     059   Isanti County, MN                                 2018        21,309       20,460        849      4.0
CN2706100000000   27     061   Itasca County, MN                                 2018        21,921       20,653      1,268      5.8
CN2706300000000   27     063   Jackson County, MN                                2018         5,739        5,560        179      3.1
CN2706500000000   27     065   Kanabec County, MN                                2018         8,996        8,471        525      5.8
CN2706700000000   27     067   Kandiyohi County, MN                              2018        24,842       24,060        782      3.1
CN2706900000000   27     069   Kittson County, MN                                2018         2,345        2,272         73      3.1
CN2707100000000   27     071   Koochiching County, MN                            2018         5,979        5,587        392      6.6
CN2707300000000   27     073   Lac qui Parle County, MN                          2018         3,536        3,399        137      3.9
CN2707500000000   27     075   Lake County, MN                                   2018         5,502        5,316        186      3.4
CN2707700000000   27     077   Lake of the Woods County, MN                      2018         2,411        2,313         98      4.1
CN2707900000000   27     079   Le Sueur County, MN                               2018        16,157       15,445        712      4.4
CN2708100000000   27     081   Lincoln County, MN                                2018         3,274        3,169        105      3.2
CN2708300000000   27     083   Lyon County, MN                                   2018        14,823       14,371        452      3.0
CN2708500000000   27     085   McLeod County, MN                                 2018        19,612       18,955        657      3.3
CN2708700000000   27     087   Mahnomen County, MN                               2018         2,336        2,221        115      4.9
CN2708900000000   27     089   Marshall County, MN                               2018         5,452        5,115        337      6.2
CN2709100000000   27     091   Martin County, MN                                 2018        10,309        9,961        348      3.4
CN2709300000000   27     093   Meeker County, MN                                 2018        13,223       12,731        492      3.7
CN2709500000000   27     095   Mille Lacs County, MN                             2018        12,908       12,244        664      5.1
CN2709700000000   27     097   Morrison County, MN                               2018        17,639       16,756        883      5.0
CN2709900000000   27     099   Mower County, MN                                  2018        20,477       19,882        595      2.9
CN2710100000000   27     101   Murray County, MN                                 2018         4,902        4,707        195      4.0
CN2710300000000   27     103   Nicollet County, MN                               2018        20,871       20,376        495      2.4
CN2710500000000   27     105   Nobles County, MN                                 2018        11,340       11,023        317      2.8
CN2710700000000   27     107   Norman County, MN                                 2018         3,376        3,220        156      4.6
CN2710900000000   27     109   Olmsted County, MN                                2018        88,123       85,948      2,175      2.5
CN2711100000000   27     111   Otter Tail County, MN                             2018        31,510       30,295      1,215      3.9
CN2711300000000   27     113   Pennington County, MN                             2018         8,812        8,419        393      4.5
CN2711500000000   27     115   Pine County, MN                                   2018        14,952       14,176        776      5.2
CN2711700000000   27     117   Pipestone County, MN                              2018         4,952        4,800        152      3.1
CN2711900000000   27     119   Polk County, MN                                   2018        16,781       16,119        662      3.9
CN2712100000000   27     121   Pope County, MN                                   2018         6,438        6,258        180      2.8
CN2712300000000   27     123   Ramsey County, MN                                 2018       289,445      281,073      8,372      2.9
CN2712500000000   27     125   Red Lake County, MN                               2018         2,240        2,117        123      5.5
CN2712700000000   27     127   Redwood County, MN                                2018         7,648        7,355        293      3.8
CN2712900000000   27     129   Renville County, MN                               2018         8,759        8,389        370      4.2
CN2713100000000   27     131   Rice County, MN                                   2018        37,070       35,969      1,101      3.0
CN2713300000000   27     133   Rock County, MN                                   2018         5,720        5,579        141      2.5
CN2713500000000   27     135   Roseau County, MN                                 2018         7,928        7,643        285      3.6
CN2713700000000   27     137   St. Louis County, MN                              2018       102,435       98,376      4,059      4.0
CN2713900000000   27     139   Scott County, MN                                  2018        83,529       81,289      2,240      2.7
CN2714100000000   27     141   Sherburne County, MN                              2018        52,406       50,640      1,766      3.4
CN2714300000000   27     143   Sibley County, MN                                 2018         8,548        8,259        289      3.4
CN2714500000000   27     145   Stearns County, MN                                2018        90,469       87,616      2,853      3.2
CN2714700000000   27     147   Steele County, MN                                 2018        20,560       19,907        653      3.2
CN2714900000000   27     149   Stevens County, MN                                2018         5,467        5,328        139      2.5
CN2715100000000   27     151   Swift County, MN                                  2018         5,039        4,843        196      3.9
CN2715300000000   27     153   Todd County, MN                                   2018        13,548       12,982        566      4.2
CN2715500000000   27     155   Traverse County, MN                               2018         1,784        1,722         62      3.5
CN2715700000000   27     157   Wabasha County, MN                                2018        12,269       11,880        389      3.2
CN2715900000000   27     159   Wadena County, MN                                 2018         5,944        5,612        332      5.6
CN2716100000000   27     161   Waseca County, MN                                 2018         9,020        8,628        392      4.3
CN2716300000000   27     163   Washington County, MN                             2018       143,247      139,391      3,856      2.7
CN2716500000000   27     165   Watonwan County, MN                               2018         6,553        6,311        242      3.7
CN2716700000000   27     167   Wilkin County, MN                                 2018         3,538        3,424        114      3.2
CN2716900000000   27     169   Winona County, MN                                 2018        28,827       28,016        811      2.8
CN2717100000000   27     171   Wright County, MN                                 2018        75,674       73,266      2,408      3.2
CN2717300000000   27     173   Yellow Medicine County, MN                        2018         5,371        5,199        172      3.2
CN2800100000000   28     001   Adams County, MS                                  2018        11,221       10,494        727      6.5
CN2800300000000   28     003   Alcorn County, MS                                 2018        16,092       15,407        685      4.3
CN2800500000000   28     005   Amite County, MS                                  2018         4,381        4,103        278      6.3
CN2800700000000   28     007   Attala County, MS                                 2018         6,952        6,550        402      5.8
CN2800900000000   28     009   Benton County, MS                                 2018         3,027        2,853        174      5.7
CN2801100000000   28     011   Bolivar County, MS                                2018        12,384       11,609        775      6.3
CN2801300000000   28     013   Calhoun County, MS                                2018         5,555        5,289        266      4.8
CN2801500000000   28     015   Carroll County, MS                                2018         3,443        3,243        200      5.8
CN2801700000000   28     017   Chickasaw County, MS                              2018         7,002        6,642        360      5.1
CN2801900000000   28     019   Choctaw County, MS                                2018         3,708        3,521        187      5.0
CN2802100000000   28     021   Claiborne County, MS                              2018         3,015        2,731        284      9.4
CN2802300000000   28     023   Clarke County, MS                                 2018         5,944        5,605        339      5.7
CN2802500000000   28     025   Clay County, MS                                   2018         7,686        7,207        479      6.2
CN2802700000000   28     027   Coahoma County, MS                                2018         8,378        7,774        604      7.2
CN2802900000000   28     029   Copiah County, MS                                 2018        11,129       10,491        638      5.7
CN2803100000000   28     031   Covington County, MS                              2018         8,066        7,696        370      4.6
CN2803300000000   28     033   DeSoto County, MS                                 2018        90,482       86,949      3,533      3.9
CN2803500000000   28     035   Forrest County, MS                                2018        33,084       31,562      1,522      4.6
CN2803700000000   28     037   Franklin County, MS                               2018         2,804        2,634        170      6.1
CN2803900000000   28     039   George County, MS                                 2018         8,779        8,192        587      6.7
CN2804100000000   28     041   Greene County, MS                                 2018         4,284        4,008        276      6.4
CN2804300000000   28     043   Grenada County, MS                                2018         9,549        9,129        420      4.4
CN2804500000000   28     045   Hancock County, MS                                2018        18,646       17,670        976      5.2
CN2804700000000   28     047   Harrison County, MS                               2018        85,804       81,731      4,073      4.7
CN2804900000000   28     049   Hinds County, MS                                  2018       106,847      101,675      5,172      4.8
CN2805100000000   28     051   Holmes County, MS                                 2018         5,686        5,165        521      9.2
CN2805300000000   28     053   Humphreys County, MS                              2018         2,193        1,995        198      9.0
CN2805500000000   28     055   Issaquena County, MS                              2018           370          336         34      9.2
CN2805700000000   28     057   Itawamba County, MS                               2018        10,370        9,939        431      4.2
CN2805900000000   28     059   Jackson County, MS                                2018        58,221       54,849      3,372      5.8
CN2806100000000   28     061   Jasper County, MS                                 2018         5,987        5,624        363      6.1
CN2806300000000   28     063   Jefferson County, MS                              2018         2,024        1,752        272     13.4
CN2806500000000   28     065   Jefferson Davis County, MS                        2018         4,095        3,814        281      6.9
CN2806700000000   28     067   Jones County, MS                                  2018        25,550       24,270      1,280      5.0
CN2806900000000   28     069   Kemper County, MS                                 2018         3,565        3,293        272      7.6
CN2807100000000   28     071   Lafayette County, MS                              2018        28,093       26,963      1,130      4.0
CN2807300000000   28     073   Lamar County, MS                                  2018        30,586       29,429      1,157      3.8
CN2807500000000   28     075   Lauderdale County, MS                             2018        30,736       29,162      1,574      5.1
CN2807700000000   28     077   Lawrence County, MS                               2018         4,637        4,355        282      6.1
CN2807900000000   28     079   Leake County, MS                                  2018         7,828        7,424        404      5.2
CN2808100000000   28     081   Lee County, MS                                    2018        40,687       39,067      1,620      4.0
CN2808300000000   28     083   Leflore County, MS                                2018         9,942        9,235        707      7.1
CN2808500000000   28     085   Lincoln County, MS                                2018        14,576       13,870        706      4.8
CN2808700000000   28     087   Lowndes County, MS                                2018        25,130       23,874      1,256      5.0
CN2808900000000   28     089   Madison County, MS                                2018        53,114       51,080      2,034      3.8
CN2809100000000   28     091   Marion County, MS                                 2018        10,018        9,488        530      5.3
CN2809300000000   28     093   Marshall County, MS                               2018        14,342       13,604        738      5.1
CN2809500000000   28     095   Monroe County, MS                                 2018        15,409       14,634        775      5.0
CN2809700000000   28     097   Montgomery County, MS                             2018         3,999        3,781        218      5.5
CN2809900000000   28     099   Neshoba County, MS                                2018        10,152        9,629        523      5.2
CN2810100000000   28     101   Newton County, MS                                 2018         8,758        8,328        430      4.9
CN2810300000000   28     103   Noxubee County, MS                                2018         3,802        3,539        263      6.9
CN2810500000000   28     105   Oktibbeha County, MS                              2018        22,334       21,248      1,086      4.9
CN2810700000000   28     107   Panola County, MS                                 2018        12,822       12,024        798      6.2
CN2810900000000   28     109   Pearl River County, MS                            2018        23,491       22,346      1,145      4.9
CN2811100000000   28     111   Perry County, MS                                  2018         4,258        4,000        258      6.1
CN2811300000000   28     113   Pike County, MS                                   2018        14,448       13,586        862      6.0
CN2811500000000   28     115   Pontotoc County, MS                               2018        14,591       14,013        578      4.0
CN2811700000000   28     117   Prentiss County, MS                               2018        11,226       10,729        497      4.4
CN2811900000000   28     119   Quitman County, MS                                2018         2,356        2,170        186      7.9
CN2812100000000   28     121   Rankin County, MS                                 2018        76,035       73,331      2,704      3.6
CN2812300000000   28     123   Scott County, MS                                  2018        12,903       12,378        525      4.1
CN2812500000000   28     125   Sharkey County, MS                                2018         1,606        1,485        121      7.5
CN2812700000000   28     127   Simpson County, MS                                2018        10,718       10,213        505      4.7
CN2812900000000   28     129   Smith County, MS                                  2018         6,748        6,440        308      4.6
CN2813100000000   28     131   Stone County, MS                                  2018         6,709        6,309        400      6.0
CN2813300000000   28     133   Sunflower County, MS                              2018         7,774        7,149        625      8.0
CN2813500000000   28     135   Tallahatchie County, MS                           2018         5,259        4,970        289      5.5
CN2813700000000   28     137   Tate County, MS                                   2018        12,252       11,627        625      5.1
CN2813900000000   28     139   Tippah County, MS                                 2018         9,431        9,011        420      4.5
CN2814100000000   28     141   Tishomingo County, MS                             2018         8,492        8,093        399      4.7
CN2814300000000   28     143   Tunica County, MS                                 2018         4,393        4,150        243      5.5
CN2814500000000   28     145   Union County, MS                                  2018        14,007       13,498        509      3.6
CN2814700000000   28     147   Walthall County, MS                               2018         5,048        4,715        333      6.6
CN2814900000000   28     149   Warren County, MS                                 2018        20,447       19,305      1,142      5.6
CN2815100000000   28     151   Washington County, MS                             2018        17,227       16,030      1,197      6.9
CN2815300000000   28     153   Wayne County, MS                                  2018         7,311        6,900        411      5.6
CN2815500000000   28     155   Webster County, MS                                2018         3,897        3,698        199      5.1
CN2815700000000   28     157   Wilkinson County, MS                              2018         2,774        2,529        245      8.8
CN2815900000000   28     159   Winston County, MS                                2018         7,289        6,863        426      5.8
CN2816100000000   28     161   Yalobusha County, MS                              2018         5,106        4,848        258      5.1
CN2816300000000   28     163   Yazoo County, MS                                  2018         9,353        8,817        536      5.7
CN2900100000000   29     001   Adair County, MO                                  2018        10,605       10,235        370      3.5
CN2900300000000   29     003   Andrew County, MO                                 2018         9,702        9,450        252      2.6
CN2900500000000   29     005   Atchison County, MO                               2018         2,761        2,694         67      2.4
CN2900700000000   29     007   Audrain County, MO                                2018        10,773       10,445        328      3.0
CN2900900000000   29     009   Barry County, MO                                  2018        15,587       15,133        454      2.9
CN2901100000000   29     011   Barton County, MO                                 2018         5,170        5,013        157      3.0
CN2901300000000   29     013   Bates County, MO                                  2018         7,843        7,544        299      3.8
CN2901500000000   29     015   Benton County, MO                                 2018         7,153        6,834        319      4.5
CN2901700000000   29     017   Bollinger County, MO                              2018         5,422        5,228        194      3.6
CN2901900000000   29     019   Boone County, MO                                  2018        97,437       95,255      2,182      2.2
CN2902100000000   29     021   Buchanan County, MO                               2018        44,287       42,992      1,295      2.9
CN2902300000000   29     023   Butler County, MO                                 2018        18,080       17,266        814      4.5
CN2902500000000   29     025   Caldwell County, MO                               2018         4,346        4,211        135      3.1
CN2902700000000   29     027   Callaway County, MO                               2018        21,095       20,491        604      2.9
CN2902900000000   29     029   Camden County, MO                                 2018        18,561       17,788        773      4.2
CN2903100000000   29     031   Cape Girardeau County, MO                         2018        40,179       39,093      1,086      2.7
CN2903300000000   29     033   Carroll County, MO                                2018         4,656        4,512        144      3.1
CN2903500000000   29     035   Carter County, MO                                 2018         2,501        2,376        125      5.0
CN2903700000000   29     037   Cass County, MO                                   2018        54,177       52,536      1,641      3.0
CN2903900000000   29     039   Cedar County, MO                                  2018         5,690        5,498        192      3.4
CN2904100000000   29     041   Chariton County, MO                               2018         3,759        3,655        104      2.8
CN2904300000000   29     043   Christian County, MO                              2018        43,973       42,855      1,118      2.5
CN2904500000000   29     045   Clark County, MO                                  2018         3,197        3,076        121      3.8
CN2904700000000   29     047   Clay County, MO                                   2018       134,674      130,804      3,870      2.9
CN2904900000000   29     049   Clinton County, MO                                2018        10,649       10,311        338      3.2
CN2905100000000   29     051   Cole County, MO                                   2018        38,420       37,480        940      2.4
CN2905300000000   29     053   Cooper County, MO                                 2018         7,408        7,182        226      3.1
CN2905500000000   29     055   Crawford County, MO                               2018        10,823       10,408        415      3.8
CN2905700000000   29     057   Dade County, MO                                   2018         3,561        3,466         95      2.7
CN2905900000000   29     059   Dallas County, MO                                 2018         6,941        6,669        272      3.9
CN2906100000000   29     061   Daviess County, MO                                2018         4,028        3,909        119      3.0
CN2906300000000   29     063   DeKalb County, MO                                 2018         4,839        4,691        148      3.1
CN2906500000000   29     065   Dent County, MO                                   2018         6,198        5,998        200      3.2
CN2906700000000   29     067   Douglas County, MO                                2018         5,054        4,831        223      4.4
CN2906900000000   29     069   Dunklin County, MO                                2018        12,001       11,353        648      5.4
CN2907100000000   29     071   Franklin County, MO                               2018        52,465       50,888      1,577      3.0
CN2907300000000   29     073   Gasconade County, MO                              2018         7,728        7,507        221      2.9
CN2907500000000   29     075   Gentry County, MO                                 2018         3,568        3,484         84      2.4
CN2907700000000   29     077   Greene County, MO                                 2018       148,104      144,367      3,737      2.5
CN2907900000000   29     079   Grundy County, MO                                 2018         4,533        4,373        160      3.5
CN2908100000000   29     081   Harrison County, MO                               2018         3,837        3,722        115      3.0
CN2908300000000   29     083   Henry County, MO                                  2018         9,772        9,428        344      3.5
CN2908500000000   29     085   Hickory County, MO                                2018         3,836        3,679        157      4.1
CN2908700000000   29     087   Holt County, MO                                   2018         2,644        2,582         62      2.3
CN2908900000000   29     089   Howard County, MO                                 2018         4,962        4,823        139      2.8
CN2909100000000   29     091   Howell County, MO                                 2018        16,237       15,668        569      3.5
CN2909300000000   29     093   Iron County, MO                                   2018         3,529        3,341        188      5.3
CN2909500000000   29     095   Jackson County, MO                                2018       358,194      344,820     13,374      3.7
CN2909700000000   29     097   Jasper County, MO                                 2018        56,404       54,869      1,535      2.7
CN2909900000000   29     099   Jefferson County, MO                              2018       116,497      112,936      3,561      3.1
CN2910100000000   29     101   Johnson County, MO                                2018        22,716       21,890        826      3.6
CN2910300000000   29     103   Knox County, MO                                   2018         1,914        1,860         54      2.8
CN2910500000000   29     105   Laclede County, MO                                2018        16,752       16,142        610      3.6
CN2910700000000   29     107   Lafayette County, MO                              2018        16,718       16,182        536      3.2
CN2910900000000   29     109   Lawrence County, MO                               2018        18,047       17,505        542      3.0
CN2911100000000   29     111   Lewis County, MO                                  2018         5,065        4,924        141      2.8
CN2911300000000   29     113   Lincoln County, MO                                2018        28,087       27,192        895      3.2
CN2911500000000   29     115   Linn County, MO                                   2018         5,114        4,878        236      4.6
CN2911700000000   29     117   Livingston County, MO                             2018         7,490        7,307        183      2.4
CN2911900000000   29     119   McDonald County, MO                               2018        10,435       10,120        315      3.0
CN2912100000000   29     121   Macon County, MO                                  2018         7,600        7,378        222      2.9
CN2912300000000   29     123   Madison County, MO                                2018         5,449        5,261        188      3.5
CN2912500000000   29     125   Maries County, MO                                 2018         3,868        3,743        125      3.2
CN2912700000000   29     127   Marion County, MO                                 2018        14,416       13,977        439      3.0
CN2912900000000   29     129   Mercer County, MO                                 2018         1,904        1,846         58      3.0
CN2913100000000   29     131   Miller County, MO                                 2018        12,105       11,670        435      3.6
CN2913300000000   29     133   Mississippi County, MO                            2018         5,930        5,708        222      3.7
CN2913500000000   29     135   Moniteau County, MO                               2018         7,272        7,059        213      2.9
CN2913700000000   29     137   Monroe County, MO                                 2018         3,953        3,814        139      3.5
CN2913900000000   29     139   Montgomery County, MO                             2018         5,682        5,520        162      2.9
CN2914100000000   29     141   Morgan County, MO                                 2018         7,955        7,620        335      4.2
CN2914300000000   29     143   New Madrid County, MO                             2018         8,016        7,642        374      4.7
CN2914500000000   29     145   Newton County, MO                                 2018        27,024       26,217        807      3.0
CN2914700000000   29     147   Nodaway County, MO                                2018        10,635       10,330        305      2.9
CN2914900000000   29     149   Oregon County, MO                                 2018         3,935        3,801        134      3.4
CN2915100000000   29     151   Osage County, MO                                  2018         7,045        6,879        166      2.4
CN2915300000000   29     153   Ozark County, MO                                  2018         3,437        3,263        174      5.1
CN2915500000000   29     155   Pemiscot County, MO                               2018         6,303        5,964        339      5.4
CN2915700000000   29     157   Perry County, MO                                  2018        10,159        9,926        233      2.3
CN2915900000000   29     159   Pettis County, MO                                 2018        20,713       19,871        842      4.1
CN2916100000000   29     161   Phelps County, MO                                 2018        19,642       19,046        596      3.0
CN2916300000000   29     163   Pike County, MO                                   2018         7,662        7,390        272      3.5
CN2916500000000   29     165   Platte County, MO                                 2018        57,905       56,436      1,469      2.5
CN2916700000000   29     167   Polk County, MO                                   2018        14,378       13,861        517      3.6
CN2916900000000   29     169   Pulaski County, MO                                2018        14,585       14,067        518      3.6
CN2917100000000   29     171   Putnam County, MO                                 2018         2,417        2,335         82      3.4
CN2917300000000   29     173   Ralls County, MO                                  2018         5,606        5,451        155      2.8
CN2917500000000   29     175   Randolph County, MO                               2018        10,219        9,835        384      3.8
CN2917700000000   29     177   Ray County, MO                                    2018        10,894       10,501        393      3.6
CN2917900000000   29     179   Reynolds County, MO                               2018         3,028        2,935         93      3.1
CN2918100000000   29     181   Ripley County, MO                                 2018         5,088        4,826        262      5.1
CN2918300000000   29     183   St. Charles County, MO                            2018       224,066      218,501      5,565      2.5
CN2918500000000   29     185   St. Clair County, MO                              2018         3,784        3,622        162      4.3
CN2918600000000   29     186   Ste. Genevieve County, MO                         2018         9,184        8,932        252      2.7
CN2918700000000   29     187   St. Francois County, MO                           2018        26,471       25,519        952      3.6
CN2918900000000   29     189   St. Louis County, MO                              2018       525,291      509,836     15,455      2.9
CN2919500000000   29     195   Saline County, MO                                 2018        10,709       10,384        325      3.0
CN2919700000000   29     197   Schuyler County, MO                               2018         2,008        1,927         81      4.0
CN2919900000000   29     199   Scotland County, MO                               2018         2,388        2,321         67      2.8
CN2920100000000   29     201   Scott County, MO                                  2018        20,012       19,338        674      3.4
CN2920300000000   29     203   Shannon County, MO                                2018         3,232        3,074        158      4.9
CN2920500000000   29     205   Shelby County, MO                                 2018         3,017        2,926         91      3.0
CN2920700000000   29     207   Stoddard County, MO                               2018        13,062       12,493        569      4.4
CN2920900000000   29     209   Stone County, MO                                  2018        13,699       13,067        632      4.6
CN2921100000000   29     211   Sullivan County, MO                               2018         2,793        2,706         87      3.1
CN2921300000000   29     213   Taney County, MO                                  2018        26,890       25,512      1,378      5.1
CN2921500000000   29     215   Texas County, MO                                  2018         9,012        8,652        360      4.0
CN2921700000000   29     217   Vernon County, MO                                 2018         9,551        9,255        296      3.1
CN2921900000000   29     219   Warren County, MO                                 2018        17,736       17,248        488      2.8
CN2922100000000   29     221   Washington County, MO                             2018        10,189        9,744        445      4.4
CN2922300000000   29     223   Wayne County, MO                                  2018         5,328        5,076        252      4.7
CN2922500000000   29     225   Webster County, MO                                2018        16,948       16,430        518      3.1
CN2922700000000   29     227   Worth County, MO                                  2018         1,190        1,157         33      2.8
CN2922900000000   29     229   Wright County, MO                                 2018         7,411        7,107        304      4.1
CN2951000000000   29     510   St. Louis city, MO                                2018       150,874      145,145      5,729      3.8
CN3000100000000   30     001   Beaverhead County, MT                             2018         5,080        4,921        159      3.1
CN3000300000000   30     003   Big Horn County, MT                               2018         5,145        4,649        496      9.6
CN3000500000000   30     005   Blaine County, MT                                 2018         2,317        2,216        101      4.4
CN3000700000000   30     007   Broadwater County, MT                             2018         2,647        2,541        106      4.0
CN3000900000000   30     009   Carbon County, MT                                 2018         5,522        5,326        196      3.5
CN3001100000000   30     011   Carter County, MT                                 2018           672          655         17      2.5
CN3001300000000   30     013   Cascade County, MT                                2018        38,144       36,761      1,383      3.6
CN3001500000000   30     015   Chouteau County, MT                               2018         2,494        2,419         75      3.0
CN3001700000000   30     017   Custer County, MT                                 2018         6,123        5,934        189      3.1
CN3001900000000   30     019   Daniels County, MT                                2018           891          872         19      2.1
CN3002100000000   30     021   Dawson County, MT                                 2018         4,668        4,543        125      2.7
CN3002300000000   30     023   Deer Lodge County, MT                             2018         5,172        4,987        185      3.6
CN3002500000000   30     025   Fallon County, MT                                 2018         1,709        1,678         31      1.8
CN3002700000000   30     027   Fergus County, MT                                 2018         5,859        5,643        216      3.7
CN3002900000000   30     029   Flathead County, MT                               2018        48,229       45,895      2,334      4.8
CN3003100000000   30     031   Gallatin County, MT                               2018        67,412       65,697      1,715      2.5
CN3003300000000   30     033   Garfield County, MT                               2018           742          722         20      2.7
CN3003500000000   30     035   Glacier County, MT                                2018         5,759        5,308        451      7.8
CN3003700000000   30     037   Golden Valley County, MT                          2018           372          355         17      4.6
CN3003900000000   30     039   Granite County, MT                                2018         1,708        1,617         91      5.3
CN3004100000000   30     041   Hill County, MT                                   2018         7,742        7,466        276      3.6
CN3004300000000   30     043   Jefferson County, MT                              2018         5,691        5,472        219      3.8
CN3004500000000   30     045   Judith Basin County, MT                           2018           920          889         31      3.4
CN3004700000000   30     047   Lake County, MT                                   2018        13,236       12,668        568      4.3
CN3004900000000   30     049   Lewis and Clark County, MT                        2018        35,706       34,511      1,195      3.3
CN3005100000000   30     051   Liberty County, MT                                2018           968          944         24      2.5
CN3005300000000   30     053   Lincoln County, MT                                2018         8,145        7,540        605      7.4
CN3005500000000   30     055   McCone County, MT                                 2018           975          957         18      1.8
CN3005700000000   30     057   Madison County, MT                                2018         4,614        4,448        166      3.6
CN3005900000000   30     059   Meagher County, MT                                2018           964          927         37      3.8
CN3006100000000   30     061   Mineral County, MT                                2018         1,734        1,609        125      7.2
CN3006300000000   30     063   Missoula County, MT                               2018        63,737       61,603      2,134      3.3
CN3006500000000   30     065   Musselshell County, MT                            2018         2,302        2,203         99      4.3
CN3006700000000   30     067   Park County, MT                                   2018         8,920        8,576        344      3.9
CN3006900000000   30     069   Petroleum County, MT                              2018           284          272         12      4.2
CN3007100000000   30     071   Phillips County, MT                               2018         1,920        1,833         87      4.5
CN3007300000000   30     073   Pondera County, MT                                2018         2,740        2,629        111      4.1
CN3007500000000   30     075   Powder River County, MT                           2018           976          948         28      2.9
